epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,508.551,0.49425,0.26035,0.00273,0.7325,0.66139,0.73133,0.56348,0.8852,1.18459,0.00866,0.000109647,0.000109647,0.000109647
79,514.94,0.50721,0.25447,0.00277,0.73813,0.66544,0.73247,0.56583,0.89757,1.16961,0.00866,0.000109162,0.000109162,0.000109162
80,521.24,0.52465,0.26702,0.00287,0.75114,0.69098,0.74904,0.577,0.88813,1.15794,0.0085,0.000108677,0.000108677,0.000108677
81,527.676,0.50532,0.25887,0.0028,0.73416,0.6688,0.72378,0.56551,0.89016,1.21106,0.00867,0.000108192,0.000108192,0.000108192
82,533.935,0.50475,0.25762,0.00277,0.67365,0.69316,0.71445,0.55057,0.90197,1.19939,0.0087,0.000107707,0.000107707,0.000107707
83,540.21,0.48944,0.24603,0.0027,0.70173,0.66832,0.70775,0.55015,0.90073,1.17945,0.00859,0.000107222,0.000107222,0.000107222
84,546.482,0.49586,0.25701,0.00273,0.70673,0.6894,0.71357,0.55181,0.91244,1.19257,0.00878,0.000106737,0.000106737,0.000106737
85,552.74,0.49917,0.24023,0.00276,0.70429,0.68923,0.71695,0.55729,0.91643,1.16074,0.00892,0.000106252,0.000106252,0.000106252
86,559.025,0.47356,0.24075,0.00259,0.72694,0.70236,0.72922,0.56599,0.89913,1.13715,0.0087,0.000105766,0.000105766,0.000105766
87,565.339,0.48706,0.24878,0.00269,0.75947,0.67979,0.72645,0.56141,0.90388,1.17012,0.00873,0.000105281,0.000105281,0.000105281
88,571.686,0.50496,0.2347,0.00276,0.7378,0.65455,0.72626,0.55672,0.92339,1.17146,0.00903,0.000104796,0.000104796,0.000104796
89,577.82,0.47604,0.23937,0.00259,0.62948,0.74405,0.72435,0.55479,0.9039,1.17778,0.00885,0.000104311,0.000104311,0.000104311
90,583.962,0.46631,0.23321,0.0026,0.65233,0.72113,0.72274,0.56592,0.89569,1.17705,0.00864,0.000103826,0.000103826,0.000103826
91,589.987,0.47383,0.23226,0.00259,0.72334,0.66931,0.713,0.55764,0.89019,1.2065,0.00861,0.000103341,0.000103341,0.000103341
92,595.986,0.45897,0.22932,0.00252,0.69527,0.68543,0.71283,0.55262,0.8933,1.21191,0.00883,0.000102856,0.000102856,0.000102856
93,601.934,0.4601,0.23158,0.00253,0.70753,0.63816,0.69792,0.54204,0.88923,1.23354,0.00867,0.000102371,0.000102371,0.000102371
94,607.977,0.45613,0.23082,0.00248,0.69025,0.69025,0.70927,0.54534,0.90605,1.22665,0.0089,0.000101886,0.000101886,0.000101886
95,613.913,0.4631,0.22286,0.00252,0.66258,0.69425,0.71298,0.55791,0.88523,1.24533,0.00855,0.000101401,0.000101401,0.000101401
96,619.918,0.4564,0.21946,0.00249,0.74096,0.65193,0.72021,0.56253,0.88738,1.22686,0.00859,0.000100915,0.000100915,0.000100915
97,626.037,0.45559,0.21711,0.00245,0.74231,0.6654,0.71899,0.55784,0.8972,1.23096,0.00869,0.00010043,0.00010043,0.00010043
98,632.154,0.48308,0.21768,0.0026,0.67963,0.71707,0.72432,0.56167,0.88284,1.23231,0.00858,9.99453e-05,9.99453e-05,9.99453e-05
99,638.38,0.44657,0.20789,0.00245,0.6976,0.68343,0.72032,0.56137,0.88467,1.23186,0.00863,9.94602e-05,9.94602e-05,9.94602e-05
